obj_id,MJD,PLATE,FIBERID,index1
1237655691943936384,52409,924,163,16
1237655550745117093,null,null,null,22
1237651496297169059,51885,440,567,27
1237651272957231153,55268,3686,470,28
1237651496297169112,null,null,null,29
1237671071151030300,54523,2549,261,33
1237671685857345974,null,null,null,34
1237671561308143649,54523,2549,225,37
1237671071151030306,null,null,null,38
1237680328953168206,null,null,null,56
1237671939280339646,null,null,null,67
1237667292116090894,53699,2288,11,69
1237667292652175392,56017,5768,620,70
1237667486456610959,53795,2439,418,72
1237656530534662153,null,null,null,76
1237661115407204637,null,null,null,79
1237661115407008381,null,null,null,82
1237656563282214943,null,null,null,83
1237680474445513241,null,null,null,84
1237680474445578372,null,null,null,86
1237680329489711205,null,null,null,87
1237680329489646886,null,null,null,88
1237680474982121812,null,null,null,89
1237663231222153421,null,null,null,92
1237680312300994620,null,null,null,100
1237652935108329486,54414,2305,501,102
1237655748845437377,null,null,null,106
1237655748308697218,null,null,null,109
null,null,null,null,112
1237663229618684458,null,null,null,113
1237659324948545791,null,null,null,114
1237659149924892828,56398,6721,346,115
null,null,null,null,117
null,null,null,null,121
1237668297669804252,null,null,null,122
null,null,null,null,128
1237680264535277738,null,null,null,129
1237680264535015579,null,null,null,130
1237680243058868237,null,null,null,131
1237651252016054304,51884,432,36,132
null,null,null,null,136
1237680241447338007,null,null,null,137
1237657771786436672,56388,6704,628,138
null,null,null,null,148
1237649918972067908,51877,430,13,149
null,null,null,null,151
1237670962155028486,null,null,null,152
1237649920045940797,null,null,null,153
1237680246265348146,null,null,null,154
null,null,null,null,156
1237658199660232834,null,null,null,157
1237658191074492457,54828,3182,148,158
1237658191610904599,52619,931,558,159
1237658200734171391,55589,4446,238,160
null,null,null,null,164
1237667442973802752,54205,2238,162,165
null,null,null,null,168
null,null,null,null,173
1237650760776548427,52375,326,47,174
null,null,null,null,183
null,null,null,null,192
null,null,null,null,195
1237658297922486286,52325,576,338,196
1237654601028075566,52355,574,234,197
1237654605322780724,55653,4801,228,198
null,null,null,null,206
null,null,null,null,208
null,null,null,null,222
null,null,null,null,226
null,null,null,null,235
null,null,null,null,239
null,null,null,null,272
null,null,null,null,278
null,null,null,null,282
null,null,null,null,284
null,null,null,null,289
null,null,null,null,291
1237679005019799620,null,null,null,292
null,null,null,null,295
null,null,null,null,300
null,null,null,null,317
1237656241707286673,null,null,null,318
1237656241706631388,53242,1895,272,319
null,null,null,null,330
1237651699226902739,null,null,null,346
1237651698690163150,null,null,null,347
1237673431764435156,null,null,null,348
1237679582155964599,null,null,null,353
1237679582155571389,null,null,null,355
1237657629514793168,null,null,null,356
1237678860094537753,null,null,null,357
1237657629514989578,52674,1201,279,360
1237653650773901338,51900,427,297,361
1237679582155702554,null,null,null,362
1237680316060795576,null,null,null,364
1237661967428419692,53120,1447,113,365
1237678860094472253,null,null,null,366
1237668349745627348,null,null,null,368
1237661966354022596,null,null,null,369
1237678892817187027,null,null,null,370
1237680316597534733,null,null,null,371
1237668349745889378,null,null,null,374
1237657608571715813,55269,3805,328,375
1237678918605537536,55587,4659,408,376
1237657629514989683,null,null,null,379
1237657608035369358,55268,3760,674,380
1237668349745758415,54231,2745,493,381
1237657594076660147,54097,2674,103,383
1237652899161374806,51909,462,128,391
1237665567693340925,null,null,null,392
1237661069248823311,55982,5328,184,393
1237649961383363030,null,null,null,395
1237667293726244910,56017,5768,666,399
1237652900236296300,null,null,null,400
1237665567693275519,null,null,null,403
1237666463185174845,null,null,null,407
1237667293189505211,53699,2288,174,408
1237667430093291751,53699,2288,149,410
1237667430630031407,56017,5768,750,411
1237667293189046421,null,null,null,412
1237667430093226087,56017,5768,802,413
1237667293189177549,null,null,null,416
1237667293189112062,null,null,null,419
1237667430630228010,53699,2288,157,420
1237667206208750023,null,null,null,426
1237666463185175056,null,null,null,431
1237655747783033491,null,null,null,440
1237656564366966900,null,null,null,444
1237658302205263904,null,null,null,447
1237658302205526175,null,null,null,448
1237658302205132944,null,null,null,449
1237672004234052894,null,null,null,456
1237679504855990511,null,null,null,464
1237680246814015775,null,null,null,465
1237679504318464191,null,null,null,469
1237663142636552900,null,null,null,470
1237679504318595223,56279,6110,258,471
1237663273634956087,null,null,null,477
1237663273098150414,null,null,null,481
1237668756169818381,null,null,null,483
1237663273634891271,null,null,null,484
1237671566136508481,54523,2549,275,492
1237671566136508667,null,null,null,493
1237671566136115579,null,null,null,495
1237653587407667287,52201,544,605,496
1237654390029811860,55513,3803,293,497
1237671071150637355,null,null,null,502
1237654654173184126,null,null,null,504
1237653587944407348,null,null,null,509
1237653587407536211,52202,545,218,515
1237649768106492528,null,null,null,522
1237672003157429828,null,null,null,535
1237668709985747047,null,null,null,540
1237667246488027163,null,null,null,544
1237664132631101458,null,null,null,553
1237664131558080520,null,null,null,554
1237655126079832147,55955,4848,136,561
1237674372359979194,null,null,null,569
1237665549439140054,53918,2198,156,572
1237665530650558733,null,null,null,573
1237678879937069144,null,null,null,575
1237680498600313372,null,null,null,592
1237680502893642475,null,null,null,594
1237671764787986649,52024,522,365,597
1237671266035368010,null,null,null,598
1237651273494495309,55268,3686,594,612
1237651273494233417,null,null,null,613
1237651273494495440,null,null,null,614
1237680502894297283,null,null,null,616
1237656564355694697,null,null,null,617
1237655747771367629,null,null,null,619
1237662663220789620,null,null,null,622
1237655747771564072,null,null,null,627
1237671939812361248,null,null,null,629
1237671969328006244,null,null,null,630
1237664670053236851,53386,1970,335,631
1237671969328006311,null,null,null,632
1237671969328137588,null,null,null,638
1237671691228086875,null,null,null,645
1237671691227824262,55663,4073,580,647
1237671260656435772,53442,2076,505,648
1237671691765022732,55359,4060,444,650
1237665536543686716,54585,2968,27,651
1237661818169655386,56010,5405,186,652
1237671691765219564,54586,2969,599,655
1237671692302090488,54586,2969,587,658
1237668734684955064,null,null,null,663
1237664289929953428,null,null,null,667
1237671260120154415,53080,1756,537,669
1237661069772849317,null,null,null,671
1237678858993074201,null,null,null,689
1237678876173861056,null,null,null,691
1237679322324795453,null,null,null,702
1237679323399782428,null,null,null,703
1237678876174582057,55475,4093,80,713
1237678876174188813,null,null,null,715
1237678876174581876,null,null,null,716
1237678858456334460,null,null,null,718
1237673739399004391,null,null,null,719
1237655493834702866,null,null,null,725
1237655498130260087,52721,914,23,726
1237655498667393133,null,null,null,729
1237674650465534065,null,null,null,737
1237667733960720465,53770,2375,17,738
1237667430092374091,53700,2285,36,745
1237667210510074175,null,null,null,746
1237667253459157066,53700,2285,447,747
1237661070863761578,null,null,null,768
1237661070327218427,null,null,null,769
1237658302742528171,null,null,null,771
1237670960544481390,null,null,null,775
1237653652922695756,null,null,null,776
1237678776850186777,null,null,null,777
1237661968501244068,null,null,null,780
1237679167161958418,51900,427,564,781
1237678536340210122,null,null,null,782
1237655107289219127,56715,7327,372,785
1237679996618735849,null,null,null,786
1237680247339155857,null,null,null,788
1237679997155803350,null,null,null,790
1237670444611404218,null,null,null,794
1237678876178186367,null,null,null,795
1237666184559657268,null,null,null,796
1237666213551867940,null,null,null,801
1237667111720255577,null,null,null,803
1237667212121210957,null,null,null,804
1237667212658016411,53705,2287,211,805
1237667212657360945,53708,2284,182,808
1237667255070294019,null,null,null,812
1237667212121079844,null,null,null,814
1237655557720441252,null,null,null,816
1237667111720321196,56003,5772,586,817
1237653587944669378,null,null,null,836
1237654391640293595,null,null,null,837
1237673703969325095,55513,3803,572,838
1237654871598694699,null,null,null,847
1237678892817055932,null,null,null,850
1237665441000128633,null,null,null,856
1237660343393189978,null,null,null,861
1237660959184519222,55544,4449,892,864
1237665532789981365,56087,6020,312,866
1237665531724431557,53918,2198,417,876
1237648704060719283,55327,4012,438,886
1237655498140549251,52411,925,139,891
1237669680116203643,55806,4537,308,892
1237669702120374415,null,null,null,894
1237669702657573014,null,null,null,897
1237657595687534730,55269,3805,148,905
1237657596224537102,null,null,null,906
1237657594614055288,55272,3761,406,910
1237657595150729272,54115,2670,540,913
1237651754553180182,null,null,null,915
1237651755090640928,null,null,null,919
1237652987183432378,null,null,null,937
1237659149924565078,54941,3297,159,942
1237659149924499658,null,null,null,944
1237657630588469494,null,null,null,959
1237671940354015441,null,null,null,960
1237678881024901207,null,null,null,967
null,null,null,null,970
null,null,null,null,983
null,null,null,null,995
null,null,null,null,998
1237646645685256342,null,null,null,999
null,null,null,null,1003
null,null,null,null,1005
null,null,null,null,1007
null,null,null,null,1012
1237670459125204999,null,null,null,1013
null,null,null,null,1020
1237673703962706082,54417,2700,7,1021
1237678860094079019,null,null,null,1022
null,null,null,null,1024
1237668270829862969,56035,5459,380,1025
null,null,null,null,1028
1237668297142632659,null,null,null,1029
null,null,null,null,1036
1237658491744813180,null,null,null,1037
null,null,null,null,1039
null,null,null,null,1041
1237657611262492723,56659,7101,458,1042
1237657611799822488,null,null,null,1043
null,null,null,null,1045
1237657611799363721,null,null,null,1046
null,null,null,null,1074
null,null,null,null,1076
1237668689048635743,null,null,null,1103
1237649920582484164,null,null,null,1106
1237649954407448600,null,null,null,1108
1237653651847446695,null,null,null,1109
1237649954407383102,51877,430,558,1111
1237680307470926241,null,null,null,1115
1237663230697538151,53240,1889,569,1118
1237680303713026201,null,null,null,1119
1237680331630510129,null,null,null,1121
1237680507187888525,null,null,null,1124
1237680473909821761,null,null,null,1125
1237648704062226866,null,null,null,1136
1237655693556515023,51663,315,60,1138
1237648720717611363,55356,4008,499,1139
1237666463722636534,null,null,null,1144
1237667782831440018,null,null,null,1153
1237667735041933380,56328,6422,298,1154
1237667781757566980,null,null,null,1155
1237667782831440026,null,null,null,1156
1237671072224968953,null,null,null,1157
1237671073835581678,null,null,null,1158
1237671073298776091,54481,2541,482,1159
1237671688005156943,null,null,null,1161
1237667206746014222,null,null,null,1166
1237666463722439654,53709,2302,119,1169
1237667206746407778,null,null,null,1171
1237666463722897663,53709,2302,632,1174
1237667206209339492,53682,2300,584,1175
1237678879928091340,null,null,null,1185
1237661353777233941,56636,7100,430,1194
1237651496832532773,null,null,null,1195
1237657222562054388,null,null,null,1196
1237661353777234010,null,null,null,1197
1237665549975814453,null,null,null,1198
1237680192040140918,null,null,null,1201
1237661055819055568,null,null,null,1202
1237657221488050303,56636,7100,402,1203
1237657775544205440,55999,4603,200,1205
1237651272957952060,55269,3687,418,1208
1237657776618012868,null,null,null,1209
1237651496832401478,55243,3681,888,1210
1237657776618144040,null,null,null,1211
1237680192040206602,null,null,null,1213
1237665533335830823,53880,2208,312,1215
1237661055282053303,53763,2397,2,1219
1237646798134379169,null,null,null,1222
1237655748856381489,null,null,null,1237
1237674286473676360,null,null,null,1238
1237654386803605640,null,null,null,1246
1237673703969653065,55513,3803,734,1247
1237654390030729591,52205,546,51,1248
1237653589019066494,51876,437,11,1250
1237667245937721350,null,null,null,1254
1237667245938311170,null,null,null,1255
1237667245400981573,null,null,null,1256
1237669696766804032,null,null,null,1263
1237669516362514621,null,null,null,1264
1237668728235426131,null,null,null,1270
1237655748319641885,null,null,null,1271
1237659897251168761,null,null,null,1272
1237656564366705119,null,null,null,1273
1237665428638859473,56087,6020,859,1289
1237655108908417090,56657,7088,536,1290
1237655108371677306,null,null,null,1291
1237658303814893788,null,null,null,1292
1237658304351830096,null,null,null,1293
1237680122787790903,null,null,null,1304
1237679997159604374,null,null,null,1310
1237679997159145836,55824,4381,319,1311
1237678879937265749,55824,4381,488,1312
1237671139862184242,null,null,null,1332
1237664087540170973,null,null,null,1343
1237652942101414268,56268,6177,466,1370
1237679997693591726,null,null,null,1376
1237655494908182639,52721,914,514,1382
1237666300555100185,52669,811,33,1389
1237663271479017846,null,null,null,1392
1237663199006691170,null,null,null,1393
1237672841207939096,null,null,null,1399
1237667211046813838,53700,2286,429,1402
1237666300018229415,54833,3183,179,1403
1237672795569586335,54327,2630,447,1404
1237666300018557031,52202,711,63,1405
1237663783144390732,52203,710,134,1406
1237666300554510348,56597,7255,102,1407
1237672795569586186,54380,2624,458,1408
null,null,null,null,1413
null,null,null,null,1422
null,null,null,null,1429
null,null,null,null,1430
null,null,null,null,1444
null,null,null,null,1448
null,null,null,null,1451
null,null,null,null,1452
null,null,null,null,1456
null,null,null,null,1471
null,null,null,null,1472
1237678825168896289,null,null,null,1473
1237678777386991933,null,null,null,1475
null,null,null,null,1480
null,null,null,null,1483
null,null,null,null,1486
null,null,null,null,1492
null,null,null,null,1495
null,null,null,null,1496
1237658297911738405,null,null,null,1498
null,null,null,null,1506
null,null,null,null,1507
1237660635984822708,null,null,null,1508
null,null,null,null,1514
null,null,null,null,1515
1237658304890208284,52295,561,121,1516
1237655108909072396,57431,8185,470,1517
1237655109446271067,56625,7095,462,1518
null,null,null,null,1526
null,null,null,null,1551
1237678807458382073,null,null,null,1552
1237678807458447376,null,null,null,1553
null,null,null,null,1555
1237666213541052537,null,null,null,1557
1237655349962998086,56447,6714,853,1558
1237665230522679370,55365,4069,14,1559
1237671691227627934,55365,4069,194,1560
1237671970401682586,null,null,null,1561
null,null,null,null,1564
1237671931208728640,null,null,null,1565
null,null,null,null,1568
1237658424630378585,null,null,null,1569
null,null,null,null,1572
null,null,null,null,1589
null,null,null,null,1596
null,null,null,null,1612
1237657241895895131,null,null,null,1613
1237657242432700508,57064,8283,653,1614
1237657242969244037,null,null,null,1615
null,null,null,null,1619
1237654879116984385,null,null,null,1620
null,null,null,null,1637
1237665429176516795,55660,3962,641,1638
1237650760778580200,null,null,null,1643
1237678854163071406,null,null,null,1644
1237679253053898870,null,null,null,1645
1237658493889872009,52733,1227,610,1647
1237671123218202865,null,null,null,1658
1237678854163398681,null,null,null,1659
1237664286704992888,null,null,null,1663
1237671261193765188,54081,2570,560,1667
1237665428647247893,54557,2177,107,1683
1237653650773049510,51877,430,243,1702
1237649919508480087,null,null,null,1703
1237666226438736131,null,null,null,1704
1237678860094210174,null,null,null,1705
1237678860094275703,55828,4656,528,1706
1237653651310444654,51900,427,320,1707
1237652942093549571,null,null,null,1709
1237656241164058852,56186,5044,64,1710
1237656495105310808,56186,5044,274,1711
1237656494568636632,56181,5045,500,1712
1237652942093287578,56186,5044,196,1713
1237652942093287577,null,null,null,1714
1237656241700929644,56186,5044,936,1715
1237665442073477988,null,null,null,1722
1237663229617242629,null,null,null,1740
1237663229080175497,null,null,null,1741
1237673807039496253,null,null,null,1744
1237646646758670423,null,null,null,1759
1237680312300798108,null,null,null,1762
1237680311763599714,null,null,null,1763
1237666211933194126,null,null,null,1768
1237666184013480586,null,null,null,1769
1237680297269789184,null,null,null,1771
1237680270962327678,null,null,null,1772
1237645941298888730,null,null,null,1782
1237666185087090871,null,null,null,1784
1237668733071065101,null,null,null,1788
1237667253997142041,56003,5772,898,1793
1237667293727293560,null,null,null,1795
1237667292653223980,53708,2289,291,1796
1237680508259598696,null,null,null,1799
1237673705036316759,54417,2700,165,1800
1237679997696082147,55857,4380,884,1814
1237679998233280765,null,null,null,1815
1237679997158490162,null,null,null,1817
1237680474444792060,null,null,null,1823
1237673709328990511,null,null,null,1828
1237648721791615051,null,null,null,1841
1237648703524766078,51989,363,312,1843
1237648704599294155,null,null,null,1845
1237674460951281899,55544,3822,438,1846
1237673709868220638,51929,470,608,1849
1237655107300818961,null,null,null,1852
1237660635448475887,null,null,null,1875
1237660635448606926,52701,1210,295,1876
1237660343393779827,null,null,null,1877
1237661083202487158,null,null,null,1881
1237661055822332000,null,null,null,1892
1237661055285592331,null,null,null,1894
1237667113329819742,53683,2282,379,1913
1237678600244166831,null,null,null,1914
1237679168235634942,null,null,null,1917
1237663547437154386,55246,3684,690,1923
1237651496832860440,55246,3684,154,1929
1237653586333597772,null,null,null,1930
1237654389493203101,null,null,null,1931
1237663547437285437,55246,3684,718,1932
1237651497369206868,53089,1779,55,1933
1237655559329939782,51671,348,144,1935
1237663231224578961,null,null,null,1937
1237663530257154276,null,null,null,1938
1237648704068911560,null,null,null,1940
1237668297678782620,null,null,null,1948
1237668270829273158,null,null,null,1949
1237668297142173863,56015,5454,151,1950
1237663267722166599,null,null,null,1961
1237663267184902177,null,null,null,1962
1237678858992222837,null,null,null,1971
1237671073835122824,null,null,null,1991
1237667206745883328,null,null,null,1992
1237661059574596384,null,null,null,1993
1237661055818925835,null,null,null,1994
1237652939937808551,null,null,null,1997
1237653651301073050,51821,417,308,1998
1237656495116845070,56248,6191,780,1999
1237653651300876421,null,null,null,2000
1237656495117041931,56248,6191,894,2001
1237669516363301019,null,null,null,2003
1237679006095441930,55483,4287,704,2004
1237669516363366454,null,null,null,2005
1237678778473119766,null,null,null,2007
1237661121852801662,null,null,null,2010
1237666464258786356,53709,2302,231,2014
1237672764983345298,null,null,null,2017
1237668756698826169,null,null,null,2018
1237668757235761401,null,null,null,2021
1237668728772165997,null,null,null,2024
1237671073835188376,null,null,null,2025
1237671073298514209,54523,2549,416,2026
1237668734684562240,null,null,null,2029
1237671991879991456,null,null,null,2037
1237655499740479697,52721,914,453,2038
1237658423541629046,null,null,null,2039
1237654602629447850,null,null,null,2040
1237654606388002900,null,null,null,2042
1237657220950524065,52373,908,181,2044
1237653616934518842,null,null,null,2046
1237655369282879639,null,null,null,2047
1237653616933797989,56661,7089,104,2049
1237651190815392109,51882,435,602,2056
1237673706654204071,null,null,null,2057
1237673706654204102,51876,437,586,2058
1237654392177492089,null,null,null,2059
1237663232837157499,null,null,null,2060
1237663232837288429,null,null,null,2061
1237663232837156950,53262,1882,291,2062
1237663233374093655,null,null,null,2063
1237662193985323131,53055,1443,302,2070
1237671940354147031,null,null,null,2073
1237672027310920974,null,null,null,2080
1237666186176954722,null,null,null,2082
1237678806383394912,56304,6597,112,2085
1237671167242600490,54211,2690,497,2086
1237680529199464577,null,null,null,2093
1237678580359102748,56215,6308,862,2105
1237666433654718907,null,null,null,2106
1237657242969571517,null,null,null,2108
1237657628979364125,55956,4638,521,2109
1237657629515644937,52674,1201,539,2110
1237657628978839587,null,null,null,2111
1237668298753179654,54534,2759,422,2125
1237667733984116853,null,null,null,2127
1237668271902687382,null,null,null,2128
1237655125013758079,null,null,null,2143
1237654881265254531,55682,4758,628,2144
1237655125551153327,null,null,null,2145
1237671067926070133,null,null,null,2147
1237670445147949607,null,null,null,2148
1237670445148146663,null,null,null,2149
1237674284322063696,null,null,null,2154
1237680268279021679,null,null,null,2159
1237680267205280060,null,null,null,2161
1237649920045154392,null,null,null,2166
1237680270965342364,null,null,null,2172
1237680500747862748,null,null,null,2186
1237646791700710232,null,null,null,2188
1237665103835562198,null,null,null,2191
1237676581588307534,null,null,null,2193
1237648721253368210,null,null,null,2194
1237656567583539205,55481,4199,259,2195
1237661967425929228,57431,8368,852,2197
1237656567046734261,null,null,null,2200
1237662194522390629,null,null,null,2205
1237648704061833725,null,null,null,2208
1237663542610100488,55481,4199,97,2212
1237656567046471957,null,null,null,2214
1237650761316892834,52368,331,199,2216
1237650760243019944,52368,331,245,2218
1237650760780152938,null,null,null,2219
1237665106504843369,55359,4060,346,2227
1237660344467587107,52674,1209,527,2228
1237662695967359114,54589,2970,497,2229
1237664869209014344,null,null,null,2230
1237662697041494631,null,null,null,2231
1237667247014084655,null,null,null,2235
1237667246477475948,null,null,null,2236
1237667246477410735,null,null,null,2240
1237665178990018669,null,null,null,2243
1237665350248431921,null,null,null,2244
1237673411899293947,null,null,null,2245
1237665372791832734,null,null,null,2246
1237665179527544855,54209,2158,417,2247
1237674655832866987,null,null,null,2252
1237667293726769208,56011,5771,260,2261
1237671255836852678,null,null,null,2263
1237667252924317711,53708,2289,341,2265
1237655349425864801,52376,794,563,2266
1237667209974317152,null,null,null,2267
1237667142865125505,null,null,null,2270
1237667113330802754,56010,5776,270,2271
1237667142328057958,53683,2282,612,2274
1237673756041478797,null,null,null,2301
1237678880473088221,null,null,null,2307
1237678880473612474,55857,4380,379,2308
1237678880473874462,null,null,null,2309
1237671763704414457,null,null,null,2310
1237673738862265088,null,null,null,2319
1237680474981531957,null,null,null,2320
1237680474981663090,null,null,null,2321
1237680475518337491,null,null,null,2322
1237680475518468308,null,null,null,2325
1237658303280447575,57426,8184,217,2327
1237657222560743591,null,null,null,2328
1237657222560743587,56660,7094,970,2329
1237655107300098083,56666,7102,112,2330
1237658302206050338,52427,949,99,2332
1237654606942699534,null,null,null,2335
1237648720169599130,null,null,null,2344
1237680272035873209,null,null,null,2351
1237680246803988929,null,null,null,2352
1237680268278825449,null,null,null,2354
1237680272035611092,null,null,null,2355
1237674460945121644,null,null,null,2357
1237674460408513064,null,null,null,2359
1237674460408446989,null,null,null,2360
1237674460408185705,null,null,null,2366
1237679168772309012,null,null,null,2378
1237661816023744537,55981,5412,134,2385
1237658628623171760,53472,1694,247,2386
1237658628623499401,null,null,null,2387
1237671763177767046,52426,847,98,2402
1237651191889264724,null,null,null,2408
1237651191352393820,57391,8291,848,2410
1237651251480166450,55182,3674,34,2412
1237651191352656063,51876,437,192,2413
1237679504323969073,null,null,null,2425
1237671969864548655,null,null,null,2439
1237671123755991345,null,null,null,2459
1237671260657549478,54055,2571,229,2460
1237667782826196996,56042,5876,550,2462
1237667735574347887,null,null,null,2463
1237661388140839254,null,null,null,2481
1237659144021213347,null,null,null,2482
1237674654755127653,null,null,null,2483
1237671990814244916,null,null,null,2493
1237658491745665143,null,null,null,2517
1237657775546433604,52672,1202,316,2518
1237657630053433404,null,null,null,2519
1237657630589911215,56354,4696,436,2520
1237655550744593023,null,null,null,2521
1237654653100294376,null,null,null,2522
1237657596224471125,55269,3805,772,2523
1237654652025897129,null,null,null,2525
1237648705142915212,null,null,null,2528
1237678846647599590,null,null,null,2536
1237669680109125641,56187,6168,174,2546
1237669680109453357,null,null,null,2548
1237678779009925127,null,null,null,2549
1237671567209529802,null,null,null,2566
1237671567209463946,null,null,null,2570
1237671072224182524,null,null,null,2575
1237671072223985851,null,null,null,2576
1237668298752655551,null,null,null,2579
1237671566672724138,null,null,null,2580
1237671566672855136,null,null,null,2589
1237662195058475113,null,null,null,2590
1237662195595870247,57431,8368,758,2593
1237666209796850546,null,null,null,2605
1237666227512542911,null,null,null,2606
1237648705135902900,51989,363,590,2610
1237648721790566501,null,null,null,2635
1237672026776601622,null,null,null,2650
1237656567048306961,null,null,null,2659
1237678858991829369,55470,4089,498,2660
1237678876710207745,null,null,null,2661
1237666214078185761,null,null,null,2665
1237678893352681853,null,null,null,2666
1237678806920855869,null,null,null,2667
1237666213541445720,null,null,null,2668
1237674461485334979,55513,3812,246,2676
1237650795140481064,null,null,null,2678
1237650794603282687,null,null,null,2679
1237658423542087899,52670,1190,177,2683
1237658298986594651,null,null,null,2684
1237662196132610786,null,null,null,2686
1237661871325708608,55684,4699,628,2687
1237668733071131000,null,null,null,2703
1237654896854696004,null,null,null,2711
1237663547973238947,null,null,null,2713
1237663530793238770,null,null,null,2715
1237663786879877422,55183,3675,730,2716
1237668709990400893,null,null,null,2717
1237663530793107839,55243,3681,578,2718
1237669761179779379,null,null,null,2723
1237660765365534949,null,null,null,2727
1237646705817224344,null,null,null,2729
1237680306398363849,null,null,null,2734
1237668296607465723,null,null,null,2735
1237666464796443180,53709,2302,578,2736
null,null,null,null,2738
null,null,null,null,2744
null,null,null,null,2746
1237680530273534530,56210,5957,663,2747
null,null,null,null,2761
1237661060112515740,null,null,null,2762
null,null,null,null,2770
1237666213552063317,null,null,null,2771
1237669765477630056,55889,4423,998,2772
null,null,null,null,2774
1237678624382320753,null,null,null,2775
null,null,null,null,2784
1237667136953188396,null,null,null,2785
1237659324943040562,52669,1159,96,2786
null,null,null,null,2807
1237673430155002254,54401,2682,625,2808
1237673430155330059,null,null,null,2809
1237673430692004167,null,null,null,2810
1237658303817908985,null,null,null,2811
1237655107837362299,56666,7102,962,2812
null,null,null,null,2815
null,null,null,null,2817
1237655349963522209,54976,3429,623,2818
1237655349426782418,null,null,null,2819
null,null,null,null,2821
1237655349426782218,null,null,null,2822
null,null,null,null,2825
1237652940473698104,null,null,null,2826
null,null,null,null,2831
null,null,null,null,2833
1237668270831763615,null,null,null,2835
1237668350822449336,null,null,null,2836
1237672763912093752,null,null,null,2853
1237671941425464703,null,null,null,2859
1237648705672970535,54561,2954,12,2861
1237655468064243887,54561,2954,48,2862
1237651735780524573,null,null,null,2863
1237659145632153702,52669,1159,76,2868
1237659145631957084,null,null,null,2869
1237678597554897037,null,null,null,2870
1237659146705305695,null,null,null,2871
1237678619566735661,null,null,null,2872
1237655499204526251,52443,915,515,2873
1237678619566670039,null,null,null,2874
1237655495982710936,52443,915,451,2875
1237678598090195020,55506,4277,302,2876
1237655499741593633,null,null,null,2877
1237651735243128924,51989,363,418,2897
1237651818952917479,null,null,null,2901
1237652947988709387,null,null,null,2904
1237665373865312470,null,null,null,2908
1237665351858978997,55648,3964,372,2909
1237665178990018688,null,null,null,2911
1237665373328441577,55654,3961,708,2912
1237680502899540122,null,null,null,2916
1237680503436673062,null,null,null,2922
1237658191612346433,null,null,null,2923
1237658204491743384,52620,932,559,2924
1237658192685826085,52642,933,307,2927
1237680312300994920,null,null,null,2929
1237658192148955297,52642,933,297,2930
1237657627898741017,52620,932,361,2931
1237663148536563192,null,null,null,2937
1237663166253238999,null,null,null,2941
1237663166253303231,null,null,null,2942
1237670456961859680,null,null,null,2945
1237653738803233063,null,null,null,2972
1237667430619021753,null,null,null,2990
1237673756041216411,null,null,null,2994
1237668657376920039,null,null,null,2997
1237667430619283824,null,null,null,2999
1237678859528766151,55470,4089,524,3003
1237663233373896951,53271,1883,272,3004
1237680240917020790,null,null,null,3006
1237671073834336568,null,null,null,3007
1237655107301736497,52409,952,67,3010
1237658303818104955,54526,2414,489,3011
1237655108911759452,52409,952,382,3012
1237663787416944739,55478,3668,66,3013
1237663527567492735,null,null,null,3028
1237667253461844186,54851,3212,160,3029
1237674894198769825,null,null,null,3035
1237651250457281073,null,null,null,3037
1237661871862972442,53063,1366,196,3054
1237669516900499634,null,null,null,3070
1237669680646783178,56193,6169,222,3074
1237673705580199988,55178,3683,132,3089
1237672026773783019,null,null,null,3091
1237673705580134458,51876,437,103,3093
1237673706117005460,55178,3683,190,3094
1237674654758535201,null,null,null,3097
1237671940354081426,null,null,null,3100
1237654602628792628,null,null,null,3101
1237650370482405432,null,null,null,3103
1237650762391224407,null,null,null,3104
1237650760779235395,52370,330,140,3105
1237667223392813207,null,null,null,3112
1237667223929356472,null,null,null,3114
1237678598632964121,null,null,null,3117
1237678660356866085,null,null,null,3118
1237667143938801742,53708,2284,330,3122
1237667111721042122,null,null,null,3123
1237654602628661345,55538,3811,516,3127
1237658424616157379,52668,1189,16,3128
1237658423541235809,55533,3809,963,3129
1237678846647009536,null,null,null,3130
1237657242434338931,null,null,null,3135
1237657776620044505,null,null,null,3136
1237657241896026119,52312,832,144,3137
1237678807994663042,null,null,null,3145
1237673451088183360,null,null,null,3150
1237651736317395468,54561,2954,633,3168
1237651735779999954,51989,363,364,3169
1237651736853938242,null,null,null,3171
1237655468600721639,null,null,null,3172
1237674479197814886,54533,2947,91,3182
1237674479197880341,52339,609,456,3183
1237665232133292221,null,null,null,3184
1237680296734097588,null,null,null,3189
1237657775003664410,null,null,null,3195
1237657630047993895,57450,8858,191,3196
1237661081584992685,null,null,null,3203
1237671940885578434,null,null,null,3212
1237671971475030832,null,null,null,3213
1237671970938225602,null,null,null,3214
1237671970938028841,null,null,null,3217
1237671940885446924,null,null,null,3218
1237671139863167167,null,null,null,3219
1237671970938159753,null,null,null,3220
1237671970938291074,null,null,null,3221
1237674283782504555,null,null,null,3223
1237674284322259982,null,null,null,3225
1237648720672784834,null,null,null,3226
1237648720672850450,null,null,null,3227
1237680500211253354,null,null,null,3228
1237680503968432715,null,null,null,3229
1237680504505237774,null,null,null,3230
1237680500211647314,null,null,null,3231
1237680504505303454,null,null,null,3232
1237666184562999498,null,null,null,3235
1237678602907549984,null,null,null,3236
