obj_id,thing_id,source_id,sdss_d,index1
1237680264535015579,37488482,2439679103599808640,0.026196670431230806,129
1237680243058868237,36452669,2439670621039766912,0.020896465233809464,130
1237651252016054304,433991209,920780618202557312,0.04099194034069801,131
1237680263998210185,35441682,2439658281598240128,0.07241379356094164,132
1237680241447338007,31099360,2439845615187385856,0.033134578998989035,136
1237657771786436672,510207883,853585476899106560,0.03935307062083092,137
1237673703968080203,435738983,920807178280258176,0.07351699726526936,138
1237649918972067908,226361081,76913488358361472,0.035421245700344106,148
1237649954408431880,234149921,77036835523651200,0.05398136077999948,149
1237670962155028486,238199384,77101569271041280,0.06745900583979406,151
1237649920045940797,233122439,76977912867771392,0.023479265286334816,152
1237680246265348146,259359510,1775755740360106112,0.023548192629021695,153
1237680246801695197,260869255,1775904900280198272,0.04515637635830068,154
1237658199660232834,376173745,709038249473430272,0.052978910121685034,156
1237658191074492457,380557996,709004920527186816,0.046144554377101334,157
1237658191610904599,378018417,709051168734737024,0.038213764685847404,158
1237658200734171391,382724229,709168747759337600,0.04532534661411873,159
1237658191611494708,384111634,709223349679784064,0.02766144918028794,160
1237667442973802752,347607402,3961791809378404096,0.056003583855983564,164
1237666229118046234,248390167,4321327915483752576,0.0428245309579538,165
1237673756041937166,377043336,886075117787700096,0.021373712389394277,168
1237650760776548427,53863584,3787239047069268096,0.06714486716187411,173
1237650369941078039,55267047,3787385900590991232,0.017097351317581187,174
1237680272041050406,296190821,2835587367879218688,0.062225148042239074,183
1237673756041740539,375913413,886044949937203200,0.049296421259354684,192
1237658297922486286,159343496,3860625435268868864,0.012509844027920753,195
1237654601028075566,146135744,3860751256335185408,0.015394531551615003,196
1237654605322780724,147862878,3860744010725801856,0.0431255614606957,197
1237654605860896940,152748666,3860382404543853952,0.050246145261743536,198
1237666243601958493,257687906,1760834852175520512,0.09669061846478075,206
1237666243601498248,254906533,1760752079566321536,0.04258776159337708,208
1237666183492599850,302825907,2835758479376779776,0.04159937381172973,222
1237658300598386805,164191907,580763278742030720,0.014202036310442895,226
1237673326537080937,171940385,3277794658054800896,0.07774635653792698,235
1237658300062171147,161704342,580568119723444480,0.01907131835978345,239
1237661121314488553,435770620,236269002811796608,0.08261110910819035,272
1237661082128745364,410638204,219969361404937600,0.011954354176986322,278
1237667211582832697,289103740,684838896195111296,0.05510415578935786,282
1237658188926550024,116916502,3219644546079385216,0.05624612145388157,284
1237655502426603857,368463988,4575654610069401600,0.015026833279364776,289
1237679005019799620,149628744,2663037640877717248,0.038387649983087094,291
1237679006093344897,157006652,2663164290873205760,0.06436008219615802,292
1237655501889995340,362763119,4575544491403991424,0.03261109995179476,295
1237653739338334368,470334938,965457142893264384,0.04931994698528449,300
1237656241707286673,240665453,2771071908211662464,0.039004275487978385,317
1237656241706631388,240102761,2771212714419476352,0.022854008568857782,318
1237656241707548857,240878947,2771089122440690560,0.07585338573217432,319
1237658221138871558,84182098,3121514988727330048,0.036399267666992204,330
1237651699226902739,1531166,3515151009147024512,0.08098009588801303,346
1237651698690163150,1160959,3515086172319775872,0.012602891338034194,347
1237673431764435156,421370581,943429565599232128,0.029638003091283772,348
1237679582155964599,384350063,315896390809637248,0.0359119519069677,353
1237679582155571389,385369380,315733972325945856,0.03910668836167921,355
1237657629514793168,444637799,816091271398929792,0.04323688861886623,356
1237678860094537753,220415676,2574761734934286848,0.014617550674897466,357
1237657629514989578,446188324,816109344620833536,0.025998392329829517,360
1237653650773901338,224636809,2574848772446200960,0.0391243253083268,361
1237679582155702554,385033593,315720881266535168,0.05170294254042424,362
1237680316060795576,382675045,315829080081688448,0.04590763567283852,364
1237661967428419692,448528117,768892879350300928,0.024785861173447492,365
1237678860094472253,220520915,2574776647060444032,0.04503317829512915,366
1237668349745627348,250931504,1232101322652930304,0.046024246051934024,368
1237661966354022596,442898407,768732385012938624,0.017909485771059018,369
1237678892817187027,387801807,315994865819408128,0.0312880912398851,370
1237680316597534733,385804219,315913987290771584,0.045448045187367656,371
1237668349745889378,250180093,1232053429473003008,0.01982891642052339,374
1237657608571715813,420368025,907977733010421376,0.08760515678596847,375
1237678918605537536,209682468,2574937072678751488,0.028912295758754564,376
1237657629514989683,446188395,816110001752130688,0.03433106150403047,379
1237657608035369358,423972687,908160870415756672,0.072643058626872,380
1237668349745758415,250545598,1232045934759720192,0.06113491282115633,381
1237657594076660147,418122576,908048587085834752,0.07397443293955047,383
1237652899161374806,33053612,3243781201425852672,0.06211196265988286,391
1237665567693340925,242687531,4464464160248224640,0.08400561021520846,392
1237661069248823311,220721088,3881230901648898560,0.05372648703406626,393
1237649961383363030,33648566,3243845312401676416,0.10116615086488724,395
1237667293726244910,290133748,636095892172507264,0.038085172937851484,399
1237652900236296300,38721202,3243686609067382528,0.056536738169221064,400
1237665567693275519,243165726,4464462648418966656,0.0273131886694935,403
1237666463185174845,531456750,286032181826704896,0.03636170611774931,407
1237667293189505211,287623746,636051400606360576,0.07520454860466175,408
1237667430093291751,286508332,636033086865795072,0.030397090413066475,410
1237667430630031407,288959301,636092524918137216,0.016286741524657283,411
1237667293189046421,284729583,635952440264713216,0.03514130921606277,412
1237667430093226087,286067314,636021541993799552,0.036607980221646484,413
1237667293189177549,285526078,635978381867250048,0.03456137140569134,416
1237667293189112062,285127934,635982127078736640,0.040668495777640416,419
1237667430630228010,290237939,636060329843129216,0.022993707374195094,420
1237667206208750023,532011275,286013043452482048,0.033169244634163396,426
1237666463185175056,531457574,286008164369625984,0.044018428192615075,431
1237655747783033491,485186926,1364258222266085760,0.04367112823940489,440
1237656564366966900,487367275,1364295708739905536,0.04285003315617241,444
1237658302205263904,514959337,854100945990370688,0.039666851736918245,447
1237658302205526175,515814185,854139463257305216,0.04159436965635126,448
1237658302205132944,514531464,854072904147710464,0.04796816469032309,449
1237672004234052894,322592696,1842688167106092928,0.081880813168059,456
1237679504855990511,294436836,2846539534484165888,0.10010285641025311,464
1237680246814015775,288844958,2846574169099979648,0.03472399346794785,465
1237679504318464191,290573375,2846579563579214464,0.030767051012921896,469
1237663142636552900,454817731,2069970964462115072,0.06456417196988756,470
1237679504318595223,290658643,2846564277791381888,0.023777216063169022,471
1237663273634956087,554168566,2226242834129965056,0.06544194887897205,477
1237663273098150414,553814658,2226193837146552448,0.023130064039705803,481
1237668756169818381,5886097,6881717143651569664,0.06623507797665865,483
1237663273634891271,554292169,2226267607501444608,0.039988648946698936,484
1237671566136508481,562702145,1148877088523128576,0.03887324568322448,492
1237671566136508667,562701874,1148879081387975552,0.03374650111888749,493
1237671566136115579,562751531,1148933094897098112,0.02679268700253506,495
1237653587407667287,431847882,921098999833969920,0.014041713083309515,496
1237654390029811860,432395807,921153593162222720,0.030480998296996232,497
1237671071150637355,562487402,1148758581786322944,0.011601485317563689,502
1237654654173184126,432897439,921142705421100288,0.019389134463603432,504
1237653587944407348,431939163,921281480108851200,0.022270890462707367,509
1237653587407536211,430430885,921092127886511360,0.05358089001055327,515
1237649768106492528,519588045,1998346200050255872,0.0775752504824166,522
1237672003157429828,350560378,1857046929971122432,0.02364528409366011,535
1237668709985747047,62242950,4259214132805257216,0.06405025589705564,540
1237667246488027163,20839798,3190591016466306816,0.045218929045464734,544
1237664132631101458,244675002,3968655712577545856,0.041897883624729126,553
1237664131558080520,238266245,3968414575933616000,0.06629896358077599,554
1237655126079832147,159690921,3897411482266572800,0.06380156156731209,561
1237674372359979194,264292728,3169246923087640192,0.06729853975971126,569
1237665549439140054,245857131,4464661728744046848,0.06879790473611634,572
1237665530650558733,241657915,4464602801792401152,0.034463729732920494,573
1237678879937069144,56659723,2628388456073694848,0.0645054760032795,575
1237680498600313372,374991235,1900574258849995648,0.01806931391301959,592
1237680502893642475,375076575,1900614872062137728,0.026471838019887145,594
1237671764787986649,140539695,3703964407204120320,0.02504681644384763,597
1237671266035368010,147651613,3704109057406299520,0.016800007225817277,598
1237651273494495309,473105516,932456061595701248,0.04889397644046668,612
1237651273494233417,470570226,932463066686230400,0.020152112958869903,613
1237651273494495440,473105890,932504337028108928,0.04920369842792245,614
1237680502894297283,377850758,1900697541591219200,0.014597117182497808,616
1237656564355694697,558506330,1656621215949879936,0.01743978412166543,617
1237655747771367629,558631189,1656581122431132160,0.021612002399162618,619
1237662663220789620,297810595,1297501751742483328,0.059599993906814856,622
1237655747771564072,558384920,1656509409360922880,0.06785676819492253,627
1237671939812361248,532697608,2240605346504273280,0.03615679492358809,629
1237671969328006244,530844194,2240564488476940160,0.020490491371414652,630
1237664670053236851,438527789,769043546803129216,0.057302315778105475,631
1237671969328006311,530844232,2240566069025069184,0.031194219227990785,632
1237671969328137588,530421236,2240544903425900416,0.03265510927065491,638
1237671691228086875,269786944,1200329357917460096,0.06699875824903924,645
1237671691227824262,272051564,1200546683262481152,0.013283438825527554,647
1237671260656435772,178170762,3097756127294671488,0.024846562405121377,648
1237671691765022732,272272983,1200428928142394496,0.05743418444211635,650
1237665536543686716,271818796,1200349144830750464,0.025150663818409406,651
1237661818169655386,230273687,3932223532230002944,0.029703384859300252,652
1237671691765219564,270535624,1200365225187205888,0.012674925572593393,655
1237671692302090488,273582637,1200416902234462464,0.03399420379838874,658
1237668734684955064,436425386,2110178764660326528,0.04342162808327768,663
1237664289929953428,239663664,3932576170520381312,0.026695892060417167,667
1237671260120154415,177769109,3097618688340896768,0.0645855642634982,669
1237661069772849317,174114067,3097673453466545664,0.005497186781600825,671
1237678858993074201,196675652,1741515470802472576,0.043152943783726166,689
1237678876173861056,195026141,1741309484170637312,0.021588443055344807,691
1237679322324795453,45438038,2489533370280291584,0.035866038663738324,702
1237679323399782428,49511153,2489275328645218560,0.035617674194867374,703
1237678876174582057,197163078,1741383082731241344,0.034807101244832515,713
1237678876174188813,195969519,1741417790361772160,0.017411532366797006,715
1237678876174581876,197163022,1741390573154246400,0.027426485805945384,716
1237678858456334460,193330715,1741304398930201984,0.028138853127391287,718
1237673739399004391,373813661,886363258553805568,0.023898467839226858,719
1237655493834702866,54819730,3657568761722508672,0.06624152010978872,725
1237655498130260087,56285042,3657602880942801664,0.008987568495032934,726
1237655498667393133,59295090,3657684515386065152,0.006140618384782009,729
1237674650465534065,98623529,3891115064506627840,0.02742606367397066,737
1237667733960720465,280692284,3891091180192638336,0.011948966340286863,738
1237667430092374091,280656095,636309815903316224,0.024442730293979816,745
1237667210510074175,289780662,636607989713082880,0.027640258885573945,746
1237667253459157066,288219107,636651837034002944,0.02810320345861008,747
1237661070863761578,242165848,3885315003230198016,0.039310051875928544,768
1237661070327218427,239019094,3885133957473332736,0.018651162395073057,769
1237658302742528171,517816853,854220964556656768,0.06296228984414823,771
1237670960544481390,234642419,77206538271911040,0.03688593067721051,775
1237653652922695756,235981730,77266770893228288,0.04140993044300293,776
1237678776850186777,138607792,2692675462136681216,0.034792476370712894,777
1237661968501244068,452265046,769543893313272576,0.04382557217078287,780
1237679167161958418,241111706,77504888175094272,0.06529566524518406,781
1237678536340210122,139400869,2692698685025119360,0.08003358529187367,782
1237655107289219127,463743032,1013314902617375104,0.03942067706503038,785
1237679996618735849,56422204,2676566272464334720,0.05749190976661821,786
1237680247339155857,266502526,1776027972567260416,0.04976393383040287,788
1237679997155803350,59262211,2676589259128900736,0.04444470312040777,790
1237670444611404218,513999618,505560497340295296,0.04516285329558474,794
1237678876178186367,206176090,2724432072365547008,0.028638448071780787,795
1237666184559657268,210858277,2724466530887763840,0.05847195845724474,796
1237666213551867940,514890240,505576268454914304,0.021768589165658627,801
1237667111720255577,304100544,685344873406428160,0.02934338912607017,803
1237667212121210957,303092464,685295640197734528,0.04807986768007618,804
1237667212658016411,305900882,685319378480168064,0.05859375806924583,805
1237667212657360945,301246167,685402357248747648,0.07539940090139557,808
1237667255070294019,301608261,685230940810138496,0.017024479985304337,812
1237667212121079844,302199279,685268113751168768,0.016510524380004922,814
1237655557720441252,105192164,4383017286665246080,0.055817955993025144,816
1237667111720321196,304589074,685345771055808768,0.02724556595040033,817
1237653587944669378,434927923,921409680588637568,0.038648718535280756,836
1237654391640293595,435661936,921374594999570816,0.07425675533616605,837
1237673703969325095,439283048,921482450218605440,0.05964576381246438,838
1237654871598694699,65621393,3073433998077921408,0.07722818349337489,847
1237678892817055932,388207491,316008884592906880,0.009371769418308184,850
1237665441000128633,245728485,4464802294433742976,0.021112886188736316,856
1237660343393189978,381543957,709583023124944896,0.037937288160280816,861
1237660959184519222,374160527,709393975844796288,0.03719187986837607,864
1237665532789981365,308656865,1262772302588705792,0.09093993287054435,866
1237665531724431557,247680031,4464716326367334528,0.02597058080917495,876
1237648704060719283,89907454,4415743391271417728,0.023174154122762698,886
1237655498140549251,60458834,4415799779897925760,0.06749659407690702,891
1237669680116203643,173633322,2748488111175592192,0.04655708761494624,892
1237669702120374415,177580554,2748172207741104256,0.08429760846389917,894
1237669702657573014,181552954,2748286797468611712,0.04701374966448504,897
1237657595687534730,426023430,908380536518648192,0.026949205192356284,905
1237657596224537102,429089924,908455372028740608,0.0829783121082068,906
1237657594614055288,425191640,908237286473825664,0.04632433996252111,910
1237657595150729272,424954090,908364559240386944,0.05750785452286464,913
1237651754553180182,138165041,3704301884257955840,0.05020338793972795,915
1237651755090640928,141566990,3704392873140270336,0.0679349817277675,919
1237652987183432378,198845761,1750980483506496128,0.01625557360597137,937
1237659149924565078,491734544,1595716552467423744,0.09309452366040033,942
1237659149924499658,492101921,1595763286007151616,0.07779699968761403,944
1237657630588469494,448212180,816553070578305408,0.03996810435324541,959
1237671940354015441,510793867,2188884521396177536,0.08025925981640208,960
1237678881024901207,60604352,2530339266148657536,0.005596152531827942,967
1237679435059888211,59127205,2530119196321115776,0.064186996115449,970
1237649743409513184,126665091,3219778789578329728,0.04156335626563606,983
1237652936181481499,40283764,6899309329695168384,0.024988967101838965,995
1237646645685256342,70722973,3206246825095323776,0.054496621284207125,998
1237666299489878153,74504979,3206206486762007680,0.06164019211049466,999
1237666463191859269,547407141,1089581491589650432,0.06289327982220536,1003
1237673429617935493,417415535,943713544541017088,0.03330142141101752,1005
1237666462654857553,545963719,1089540191183664768,0.0559540434844319,1007
1237670459125204999,477674074,249002584412932480,0.04015855272529023,1012
1237670962171938659,478973406,249051890638177664,0.048588952248900946,1013
1237673703962706082,412792359,943646680488826368,0.055422968180134945,1020
1237678860094079019,221139108,2575142445130524672,0.08426873688974505,1021
1237668271367323815,260540653,1232467807917639552,0.10550220726527304,1022
1237668270829862969,258987539,1232586280295463424,0.05773858579785685,1024
1237678859556618280,218668385,2575256583886373504,0.05927121656118212,1025
1237668297142632659,260932008,1232612836078207872,0.016876350417559416,1028
1237668350820024505,256323997,1232390081893894144,0.022771187097755788,1029
1237658491744813180,195253494,3902359318951097088,0.09993609990335556,1036
1237658491744944233,195244103,3902341417527355008,0.024297426383286993,1037
1237661972795883597,187705751,3902183809407583872,0.06555184875647116,1039
1237657611262492723,509270013,855974681306507392,0.03959809373802705,1041
1237657611799822488,512176615,856109612003643648,0.013275163918629861,1042
1237657220950851753,511799419,855933071663779072,0.05456573676456792,1043
1237657611799363721,510979593,856038762218677248,0.03062992379682062,1045
1237659236363340207,109822645,4375344963246176384,0.05243281357183024,1046
1237662196135297128,454307718,769793104496098816,0.04112356892290486,1074
1237661871865004062,457848212,770017233068995840,0.05607087655132265,1076
1237668689048635743,63470507,4259236019955941888,0.006955571023506227,1103
1237649920582484164,237636555,77812991948536320,0.02763983801965412,1106
1237649954407448600,236379952,77983343236811264,0.05775591894423262,1108
1237653651847446695,232018798,77708843286683904,0.034708543497318924,1109
1237649954407383102,236507346,77986298173874176,0.011358423896283883,1111
1237680307470926241,328541030,1879717485343894784,0.04488328220323591,1115
1237663230697538151,486308935,1943696211540433792,0.0411657663280123,1118
1237680303713026201,331217053,1879731813355212672,0.03861398555904023,1119
1237680331630510129,336735541,1879862208562007552,0.0872163467981098,1121
1237680507187888525,393481941,2872118882230389632,0.08109129632403662,1124
1237680473909821761,382624014,2872194473655307648,0.07909562732153878,1125
1237648704062226866,89998522,4416318951248735616,0.08304068754672983,1136
1237655693556515023,80862101,4416382585484863360,0.040694011666304396,1138
1237648720717611363,86289579,4416438420059253248,0.043857775469323214,1139
1237666463722636534,535100628,286229402428403840,0.01472412611791418,1144
1237667782831440018,307001810,3979704120809463808,0.01930679283727879,1153
1237667735041933380,304672973,3979823800073408512,0.022983520964304886,1154
1237667781757566980,299843286,3979640937545877888,0.03202878224508777,1155
1237667782831440026,307001814,3979751266665795456,0.010930781519615516,1156
1237671072224968953,562709332,1149060814340271744,0.022358063287735336,1157
1237671073835581678,563072835,1149244982538484352,0.035387957729346116,1158
1237671073298776091,562947992,1149195019182380544,0.04662433378882332,1159
1237671688005156943,562974693,1149174609497832320,0.045682864936436085,1161
1237667206746014222,534901036,286119004590324736,0.0369438973876637,1166
1237666463722439654,534325760,286210779451316992,0.01773404067577988,1169
1237667206746407778,536465121,286251461381258624,0.026329799077332936,1171
1237666463722897663,536125496,286237751845802112,0.02516468482158381,1174
1237667206209339492,534393277,286154360759650048,0.04009288803587453,1175
1237678879928091340,60376505,6916088087589063168,0.041214811430978715,1185
1237661353777233941,516167137,856540075097365504,0.07002077101923519,1194
1237651496832532773,476753079,932928950379582208,0.05590343075007776,1195
1237657222562054388,518125319,856579000385287168,0.0460318699667428,1196
1237661353777234010,516167188,856564706734000640,0.028313388371301085,1197
1237665549975814453,250937957,4465117098356736000,0.09805372462571044,1198
1237680192040140918,59387204,6916171272515993600,0.03314789383171582,1201
1237661055819055568,440856816,236362564380270208,0.008255303926591044,1202
1237657221488050303,514269335,856331266672019456,0.07388464412365968,1203
1237657775544205440,445609221,816847116924091520,0.0495571848478546,1205
1237651272957952060,474976694,932855386179190272,0.05713050490416022,1208
1237657776618012868,450044465,816938032791002624,0.013943153489151058,1209
1237651496832401478,475586274,932894625000792576,0.04084766712783013,1210
1237657776618144040,450985199,816968509879292416,0.01315804828341407,1211
1237680192040206602,59313636,6916168897398516096,0.031447030533238544,1213
1237665533335830823,251690789,4464984126168418176,0.06293039930657804,1215
1237661055282053303,439808406,236382733546395264,0.02462069193192211,1219
1237646798134379169,114900740,3086626694503778944,0.04597564192329996,1222
1237655748856381489,489393857,1364516607498606720,0.032933574009842745,1237
1237674286473676360,181687597,3325259514173388928,0.03486884483493549,1238
1237654386803605640,446654057,921804126089222784,0.0369793577958957,1246
1237673703969653065,440039887,921642532239821440,0.03925763387298309,1247
1237654390030729591,442533455,921724999907593600,0.028539125387634683,1248
1237653589019066494,445273719,921929264256208384,0.0508364004974568,1250
1237667245937721350,6111344,5138424793338967936,0.08461077969068737,1254
1237667245938311170,6429944,5138313850039513472,0.06079854283645008,1255
1237667245400981573,5516077,5138339065791287808,0.07714432205688475,1256
1237669696766804032,165856805,2663553586709080704,0.05684718994305171,1263
1237669516362514621,164338324,2663502184540697856,0.07758242040149767,1264
1237668728235426131,464515531,1364594672823798400,0.034613586971271024,1270
1237655748319641885,487942916,1364502897962070272,0.09480012361733915,1271
1237659897251168761,484217584,1364380680372600448,0.030112356290488508,1272
1237656564366705119,489830813,1364561515676694784,0.05105266623657513,1273
1237665428638859473,316895149,1262962449381454848,0.06299117426149337,1289
1237655108908417090,517756907,854888329459144192,0.06140798211425644,1290
1237655108371677306,516689844,854769204245620480,0.059203830553869914,1291
1237658303814893788,516200909,854850331883957888,0.07897997656050157,1292
1237658304351830096,517958184,854923857428387840,0.059609874331874584,1293
1237680122787790903,37746676,2476465876447543552,0.056228351775804236,1304
1237679997159604374,57943300,2628551531687255168,0.050642060084824025,1310
1237679997159145836,58082256,2628771395357755648,0.024107556985454203,1311
1237678879937265749,56593435,2628717008187109632,0.020710165438166447,1312
1237671139862184242,8073866,3559194558736936064,0.09467496217668585,1332
1237664087540170973,353542227,3442525933966662144,0.030416795675389515,1343
1237652942101414268,235478272,2767419850275077504,0.020896620670012914,1370
1237679997693591726,61866626,2676869187917920640,0.03877452208482442,1376
1237655494908182639,60528466,3657893422595150464,0.05578615159367563,1382
1237666300555100185,93994061,3265809981311800832,0.029708396946516145,1389
1237663271479017846,559665170,1657037071863209344,0.059951521496106414,1392
1237663199006691170,436030706,2065108786603915776,0.016880174718290317,1393
1237672841207939096,49408759,2447815253423324544,0.05792030186581998,1399
1237667211046813838,292060664,637065871882216960,0.013329093408492025,1402
1237666300018229415,84778707,3265755933443626368,0.05850174906251979,1403
1237672795569586335,50828356,2447889053845494016,0.028307633598205432,1404
1237666300018557031,84771035,3265815478869709184,0.0631492830590769,1405
1237663783144390732,78220776,3265607946049967616,0.06716009015083639,1406
1237666300554510348,94006526,3265671825099171072,0.03316089574563507,1407
1237672795569586186,50828155,2447889401738675072,0.05162117374617588,1408
1237667430629638341,286484985,636732410620758016,0.020195313894874795,1413
1237663531877138585,549049093,1065088220813167744,0.048555951380970394,1422
1237667111719141595,295422514,685685034815967872,0.05201600641953877,1429
1237667112257454198,309776467,685583089472125312,0.022603811316390075,1430
1237654665438626026,422570636,908716364305366528,0.07037063755903453,1444
1237654652562440458,426661747,908865485571266176,0.004172569464503175,1448
1237668332561432705,253420421,1232868472531442432,0.05161033249118735,1451
1237668333098500248,256451105,1232908123669385216,0.059926461626969636,1452
1237654652025372773,422908607,908762646873508736,0.034913269339737284,1456
1237678825168896289,143536350,2692930304021091200,0.06606887850865022,1471
1237678825706422464,147820007,2692869624723711616,0.030844928143234793,1472
1237678777386991933,142036560,2692911749762259072,0.02869892006054449,1473
1237674655833391595,22858276,6319170401759453440,0.0490245432050984,1475
1237674655296651703,21281636,6319113776910198656,0.09035222240971248,1480
1237674460407923176,39449303,3065012086902084736,0.026158249165244993,1483
1237673708252299883,39984171,3064873028745558528,0.04625743773454321,1486
1237674459871707724,41466687,3064951265870079360,0.027991169530999203,1492
1237654602092773422,143161352,581215143661631232,0.019264187116211397,1495
1237658297911738405,141146110,581283038504384000,0.015362916570773481,1496
1237654601555968155,139779545,581115504715732864,0.04946828038042877,1498
1237660635984822708,385285174,709798939720824192,0.0774836979979334,1506
1237660343929930014,382622635,709769115467848448,0.04183414318557969,1507
1237656242235375785,229215656,2733884913132330496,0.026753411806617635,1508
1237658304890208284,524536851,855387061061127168,0.06147735512430397,1514
1237655108909072396,520029022,855195058843011712,0.0750930591295682,1515
1237655109446271067,522617709,855241272691342336,0.059751270242225075,1516
1237658304889225394,521378756,855086447710106112,0.048859626158376836,1517
1237658304890077235,524137222,855361055035055104,0.07657344692864594,1518
1237678906783891487,202807249,2753428770970988800,0.07028069797432304,1526
1237678807458382073,392725602,316274416650957952,0.08010648450804408,1551
1237678807458447376,392556685,316281563477249408,0.05816217660025839,1552
1237655463780548816,493648971,1595970711451752192,0.07779334388133313,1553
1237655465927966726,499344320,1596172334396863872,0.08984053214431287,1555
1237655349962998086,501348374,1596243940091302912,0.07978980082038356,1557
1237665230522679370,274150202,1200643058032646656,0.015365511056155958,1558
1237671691227627934,273753296,1200578152485877376,0.028478093182410187,1559
1237671970401682586,533731886,2240707356270311680,0.01571493405101347,1560
1237671970938683522,534610699,2240743227836042624,0.0208745058041373,1561
1237671931208728640,194545564,3866308432915841792,0.06007848326147377,1564
1237658492272050334,192551307,3866281701039413248,0.09426101719988676,1565
1237658424630378585,181946471,3866387902695704064,0.04406545872401532,1568
1237663232826998979,529025233,2014571521340038144,0.06588652897656087,1569
1237663231225103378,554471007,2226332238170433280,0.04286035183943892,1572
1237670445148277681,514351837,505619286853984640,0.03901326864104803,1589
1237648704600080850,99178168,4416547310366442752,0.029624423547396115,1596
1237657241895895131,456111825,817097736855506048,0.036625629457645796,1612
1237657242432700508,457518901,817306064243584000,0.028100036851206024,1613
1237657242969244037,456866122,817255761587562752,0.09856485304584359,1614
1237657401345114208,456066125,817238439984010752,0.04787707472849544,1615
1237654879116984385,146502134,3704624487842182656,0.04072634071084173,1619
1237654879116984473,146501993,3704627717657628800,0.06511768450359838,1620
1237665429176516795,315245700,1263604942128869632,0.08146423767748094,1637
1237665428639842546,310749466,1263367344537873408,0.01473986353164574,1638
1237650760778580200,53606526,3600559972880571136,0.06444069074097113,1643
1237678854163071406,179180874,2724701620218416384,0.08832780024876455,1644
1237679253053898870,41672915,2481863619546087680,0.036423587306775654,1645
1237658493889872009,209738674,3918478777889551744,0.03866086432040122,1647
1237671123218202865,179426989,3097814775075128704,0.04123448852419666,1658
1237678854163398681,180013969,2724714646854018048,0.04549629871961319,1659
1237664286704992888,181181369,3097959189050841984,0.028364235969463567,1663
1237671261193765188,184741893,3097893768109564544,0.019930204492287208,1667
1237665428647247893,256125687,4465269178854732160,0.023725494566085487,1683
1237653650773049510,226339696,2575625298241490048,0.037696104476813486,1702
1237649919508480087,230798474,2575749062016394880,0.08015476849657553,1703
1237666226438736131,182320029,4298734188483957120,0.06355492405088022,1704
1237678860094210174,220911145,2575516721465083904,0.054913551553369015,1705
1237678860094275703,220822092,2575509780797922176,0.0487686835810691,1706
1237653651310444654,228772111,2575693639757997824,0.09081027619805887,1707
1237652942093549571,225532360,2731583807093590400,0.0424020578913827,1709
1237656241164058852,227619578,2731591469315403520,0.04130030759155804,1710
1237656495105310808,229998447,2731668198906316544,0.015558439026388697,1711
1237656494568636632,226930334,2731594630411233920,0.05169984586979646,1712
1237652942093287578,224961429,2731502443233585280,0.01310319972796283,1713
1237652942093287577,224961428,2731501687319341568,0.010726322930058,1714
1237656241700929644,231129980,2731694445450952064,0.028806242733574836,1715
1237665442073477988,255935807,4465232031681367808,0.06519135515545744,1722
1237663229617242629,540469437,2208312582622917504,0.04095469852291024,1740
